"name","parent","size"
"robbing by","2.6.13.5.11.NA.NA.sub.5.1","10"
"Embezzling/misappropriating","2.6.13.5.11.NA.NA.5","10"
"embezzled/misappropriated","2.6.13.5.11.NA.NA.sub.5.1","10"
"not embezzled","2.6.13.5.11.NA.NA.sub.5.2","10"
"Embezzle/misappropriate","2.6.13.5.11.NA.NA.5","10"
"small coins","2.6.13.5.11.NA.NA.sub.5.1","10"
"Embezzle/misappropriate","2.6.13.5.11.NA.NA.5","10"
"rob by","2.6.13.5.11.NA.NA.sub.5.1","10"
"a servant his master","2.6.13.5.11.NA.NA.sub.5.2","10"
"Receiving/possessing stolen goods","2.6.13.5.12.NA.NA.5","10"
"place where","2.6.13.5.12.NA.NA.sub.5.1","10"
"Possessing stolen goods","2.6.13.5.12.NA.NA.5","10"
"not able to receive","2.6.13.5.12.NA.NA.sub.5.1","10"
"Receive/possess stolen goods","2.6.13.5.12.NA.NA.5","10"
"receive/possess share of","2.6.13.5.12.NA.NA.sub.5.1","10"
"Receive stolen goods","2.6.13.5.12.NA.NA.5","10"
"Thief","2.6.13.5.13.NA.NA.5","10"
"thieving hands","2.6.13.5.13.NA.NA.sub.5.1","10"
"thieves collectively","2.6.13.5.13.NA.NA.sub.5.1","10"
"thieves' den","2.6.13.5.13.NA.NA.sub.5.1","10"
"company of thieves","2.6.13.5.13.NA.NA.sub.5.1","10"
"specifically in fourteenth century","2.6.13.5.13.NA.NA.sub.5.2","10"
"of fur thieves","2.6.13.5.13.NA.NA.sub.5.2","10"
"member of","2.6.13.5.13.NA.NA.sub.5.2","10"
"captain of","2.6.13.5.13.NA.NA.sub.5.2","10"
"accomplice","2.6.13.5.13.NA.NA.sub.5.1","10"
"who keeps watch","2.6.13.5.13.NA.NA.sub.5.2","10"
"who screens operations","2.6.13.5.13.NA.NA.sub.5.2","10"
"companion of thieves","2.6.13.5.13.NA.NA.sub.5.1","10"
"female","2.6.13.5.13.NA.NA.sub.5.2","10"
"arch-thief","2.6.13.5.13.NA.NA.sub.5.1","10"
"experienced","2.6.13.5.13.NA.NA.sub.5.1","10"
"young","2.6.13.5.13.NA.NA.sub.5.1","10"
"habitual/kleptomaniac","2.6.13.5.13.NA.NA.sub.5.1","10"
"non-migrant","2.6.13.5.13.NA.NA.sub.5.1","10"
"from shops","2.6.13.5.13.NA.NA.sub.5.1","10"
"from tills","2.6.13.5.13.NA.NA.sub.5.1","10"
"from drunk/sleeping person","2.6.13.5.13.NA.NA.sub.5.1","10"
"from place where he is staying","2.6.13.5.13.NA.NA.sub.5.1","10"
"from brothel","2.6.13.5.13.NA.NA.sub.5.1","10"
"ore/from mine","2.6.13.5.13.NA.NA.sub.5.1","10"
"plate from public houses","2.6.13.5.13.NA.NA.sub.5.1","10"
"coal from barges","2.6.13.5.13.NA.NA.sub.5.1","10"
"from graves","2.6.13.5.13.NA.NA.sub.5.1","10"
"of lead","2.6.13.5.13.NA.NA.sub.5.1","10"
"of linen from line/hedge","2.6.13.5.13.NA.NA.sub.5.1","10"
"of watches","2.6.13.5.13.NA.NA.sub.5.1","10"
"of jewellery","2.6.13.5.13.NA.NA.sub.5.1","10"
"of luggage","2.6.13.5.13.NA.NA.sub.5.1","10"
"of motor vehicles, using false registration","2.6.13.5.13.NA.NA.sub.5.1","10"
"of petrol by siphoning","2.6.13.5.13.NA.NA.sub.5.1","10"
"of apples/fruit","2.6.13.5.13.NA.NA.sub.5.1","10"
"of books","2.6.13.5.13.NA.NA.sub.5.1","10"
"by snatching","2.6.13.5.13.NA.NA.sub.5.1","10"
"specific","2.6.13.5.13.NA.NA.sub.5.2","10"
"nimble/dexterous","2.6.13.5.13.NA.NA.sub.5.1","10"
"who works alone","2.6.13.5.13.NA.NA.sub.5.1","10"
"who works in company with women","2.6.13.5.13.NA.NA.sub.5.1","10"
"who uses a motor car","2.6.13.5.13.NA.NA.sub.5.1","10"
"who steals at night","2.6.13.5.13.NA.NA.sub.5.1","10"
"who works by stealth","2.6.13.5.13.NA.NA.sub.5.1","10"
"who administers drug","2.6.13.5.13.NA.NA.sub.5.1","10"
"who uses a hook","2.6.13.5.13.NA.NA.sub.5.1","10"
"river-thief","2.6.13.5.13.NA.NA.sub.5.1","10"
"who attends funerals/religious gatherings","2.6.13.5.13.NA.NA.sub.5.1","10"
"whose wergild was paid","2.6.13.5.13.NA.NA.sub.5.1","10"
"who is hanged","2.6.13.5.13.NA.NA.sub.5.1","10"
"one who trains children to thieve","2.6.13.5.13.NA.NA.sub.5.1","10"
"vehicle theft","2.6.13.5.13.NA.NA.sub.5.1","10"
"one who steals vehicles","2.6.13.5.13.NA.NA.sub.5.2","10"
"like a thief","2.6.13.5.13.NA.NA.sub.5.1","10"
"having thing stolen in hand","2.6.13.5.13.NA.NA.sub.5.1","10"
"infested by thieves","2.6.13.5.13.NA.NA.sub.5.1","10"
"to steal","2.6.13.5.13.NA.NA.sub.5.1","10"
"expressions used by","2.6.13.5.13.NA.NA.sub.5.1","10"
"steal","2.6.13.5.13.NA.NA.sub.5.1","10"
"extract item of value","2.6.13.5.13.NA.NA.sub.5.1","10"
"exploit an abundant source","2.6.13.5.13.NA.NA.sub.5.1","10"
"vehicle theft","2.6.13.5.13.NA.NA.sub.5.1","10"
"Petty thief/pilferer","2.6.13.5.13.1.NA.6","10"
"of provisions","2.6.13.5.13.1.NA.sub.6.1","10"
"not able to be pilfered","2.6.13.5.13.1.NA.sub.6.1","10"
"Pickpocket/cutpurse","2.6.13.5.13.2.NA.6","10"
"pickpocket","2.6.13.5.13.2.NA.sub.6.1","10"
"gang/class of","2.6.13.5.13.2.NA.sub.6.2","10"
"member of","2.6.13.5.13.2.NA.sub.6.3","10"
"assistant/accomplice","2.6.13.5.13.2.NA.sub.6.2","10"
"insinuate member of gang","2.6.13.5.13.2.NA.sub.6.2","10"
"stealer of pocket handkerchiefs","2.6.13.5.13.2.NA.sub.6.1","10"
"cut-purse","2.6.13.5.13.2.NA.sub.6.1","10"
"Burglar","2.6.13.5.13.3.NA.6","10"
"cat-burglar","2.6.13.5.13.3.NA.sub.6.1","10"
"who uses a ladder","2.6.13.5.13.3.NA.sub.6.1","10"
"who breaks/removes window","2.6.13.5.13.3.NA.sub.6.1","10"
"who draws/lifts latch","2.6.13.5.13.3.NA.sub.6.1","10"
"who enters through unlocked door/window","2.6.13.5.13.3.NA.sub.6.1","10"
"who picks/forces locks","2.6.13.5.13.3.NA.sub.6.1","10"
"who hides in house","2.6.13.5.13.3.NA.sub.6.1","10"
"who burgles shops","2.6.13.5.13.3.NA.sub.6.1","10"
"burglar's assistant","2.6.13.5.13.3.NA.sub.6.1","10"
"safe-breaker","2.6.13.5.13.3.NA.sub.6.1","10"
"Like a burglar","2.6.13.5.13.3.NA.6","10"
"Robber","2.6.13.5.13.4.NA.6","10"
"band of robbers","2.6.13.5.13.4.NA.sub.6.1","10"
"of specific place","2.6.13.5.13.4.NA.sub.6.1","10"
"of train","2.6.13.5.13.4.NA.sub.6.1","10"
"of vehicles","2.6.13.5.13.4.NA.sub.6.1","10"
"of workmen paid lump sum","2.6.13.5.13.4.NA.sub.6.1","10"
"who attacks and robs","2.6.13.5.13.4.NA.sub.6.1","10"
"female","2.6.13.5.13.4.NA.sub.6.2","10"
"who holds up his victims","2.6.13.5.13.4.NA.sub.6.1","10"
"highwayman","2.6.13.5.13.4.NA.sub.6.1","10"
"collectively","2.6.13.5.13.4.NA.sub.6.2","10"
"who takes purses","2.6.13.5.13.4.NA.sub.6.2","10"
"who has booty","2.6.13.5.13.4.NA.sub.6.2","10"
"mounted","2.6.13.5.13.4.NA.sub.6.2","10"
"footpad","2.6.13.5.13.4.NA.sub.6.2","10"
"hijacker","2.6.13.5.13.4.NA.sub.6.1","10"
"Brigand","2.6.13.5.13.4.1.7","10"
"collectively","2.6.13.5.13.4.1.sub.7.1","10"
"woman","2.6.13.5.13.4.1.sub.7.1","10"
"leader","2.6.13.5.13.4.1.sub.7.1","10"
"in Ireland","2.6.13.5.13.4.1.sub.7.1","10"
"in Scotland","2.6.13.5.13.4.1.sub.7.1","10"
"in other countries","2.6.13.5.13.4.1.sub.7.1","10"
"Pertaining to/characteristic of brigands","2.6.13.5.13.4.1.7","10"
"Pirate","2.6.13.5.13.4.2.7","10"
"collectively","2.6.13.5.13.4.2.sub.7.1","10"
"mediaeval Scandinavian","2.6.13.5.13.4.2.sub.7.1","10"
"in Spanish America","2.6.13.5.13.4.2.sub.7.1","10"
"privateer","2.6.13.5.13.4.2.sub.7.1","10"
"Sacker/raider/looter","2.6.13.5.13.4.3.7","10"
"following army","2.6.13.5.13.4.3.sub.7.1","10"
"collectively","2.6.13.5.13.4.3.sub.7.2","10"
"feudal lord","2.6.13.5.13.4.3.sub.7.1","10"
"causer of shipwreck/plunderer of wreckage","2.6.13.5.13.4.3.sub.7.1","10"
"robber of slain","2.6.13.5.13.4.3.sub.7.1","10"
"Spoiler/plunderer","2.6.13.5.13.4.4.7","10"
"female","2.6.13.5.13.4.4.sub.7.1","10"
"alliance","2.6.13.5.13.4.4.sub.7.1","10"
"of cattle","2.6.13.5.13.5.NA.sub.6.1","10"
"by obliterating brands","2.6.13.5.13.5.NA.sub.6.2","10"
"of unbranded calves","2.6.13.5.13.5.NA.sub.6.2","10"
"stealers of other animals","2.6.13.5.13.5.NA.sub.6.1","10"
"poacher","2.6.13.5.13.5.NA.sub.6.1","10"
"robber of nests","2.6.13.5.13.5.NA.sub.6.1","10"
"Body-snatcher","2.6.13.5.13.6.NA.6","10"
"Of/pertaining to body-snatch","2.6.13.5.13.6.NA.6","10"
"Kidnapper/abductor","2.6.13.5.13.7.NA.6","10"
"Of/pertaining to kidnapper","2.6.13.5.13.7.NA.6","10"
"Plagiarist","2.6.13.5.13.8.NA.6","10"
"Defrauder/swindler","2.6.13.5.13.9.NA.6","10"
"condition of","2.6.13.5.13.9.NA.sub.6.1","10"
"collectively","2.6.13.5.13.9.NA.sub.6.1","10"
"and their victims","2.6.13.5.13.9.NA.sub.6.2","10"
"female","2.6.13.5.13.9.NA.sub.6.1","10"
"decoy","2.6.13.5.13.9.NA.sub.6.1","10"
"assistant who collects money","2.6.13.5.13.9.NA.sub.6.1","10"
"fraudulent organization","2.6.13.5.13.9.NA.sub.6.1","10"
"confidence trickster","2.6.13.5.13.9.NA.sub.6.1","10"
"types of","2.6.13.5.13.9.NA.sub.6.2","10"
"swindler in betting","2.6.13.5.13.9.NA.sub.6.1","10"
"one who gives short change","2.6.13.5.13.9.NA.sub.6.1","10"
"other types of defrauder/swindler","2.6.13.5.13.9.NA.sub.6.1","10"
"embezzler/peculator","2.6.13.5.13.9.NA.sub.6.1","10"
"Receiver of stolen goods","2.6.13.5.13.10.NA.6","10"
"and controller of young thieves","2.6.13.5.13.10.NA.sub.6.1","10"
"one who takes charge of goods","2.6.13.5.13.10.NA.sub.6.1","10"
"repository for stolen goods","2.6.13.5.13.10.NA.sub.6.1","10"
"Stolen goods","2.6.13.5.14.NA.NA.5","10"
"in thief's possession","2.6.13.5.14.NA.NA.sub.5.1","10"
"abandoned by thief","2.6.13.5.14.NA.NA.sub.5.1","10"
"receptacle for","2.6.13.5.14.NA.NA.sub.5.1","10"
"hoard of","2.6.13.5.14.NA.NA.sub.5.1","10"
"article of","2.6.13.5.14.NA.NA.sub.5.1","10"
"specific","2.6.13.5.14.NA.NA.sub.5.2","10"
"spoil/plunder","2.6.13.5.14.NA.NA.sub.5.1","10"
"item of","2.6.13.5.14.NA.NA.sub.5.2","10"
"large","2.6.13.5.14.NA.NA.sub.5.3","10"
"object of","2.6.13.5.14.NA.NA.sub.5.2","10"
"taken in war/raid","2.6.13.5.14.NA.NA.sub.5.2","10"
"article of","2.6.13.5.14.NA.NA.sub.5.3","10"
"maritime","2.6.13.5.14.NA.NA.sub.5.3","10"
"useless/hindering","2.6.13.5.14.NA.NA.sub.5.4","10"
"taken from the slain","2.6.13.5.14.NA.NA.sub.5.3","10"
"cattle","2.6.13.5.14.NA.NA.sub.5.3","10"
"one who is kidnapped/abducted","2.6.13.5.14.NA.NA.sub.5.1","10"
"to trap men","2.6.13.5.14.NA.NA.sub.5.2","10"
"property acquired by theft or fraud","2.6.13.5.14.NA.NA.sub.5.1","10"
"specific","2.6.13.5.14.NA.NA.sub.5.2","10"
"Stolen/easily identifiable","2.6.13.5.14.NA.NA.5","10"
"void of booty","2.6.13.5.14.NA.NA.sub.5.1","10"
"pertaining to spoils of war","2.6.13.5.14.NA.NA.sub.5.1","10"
"Borrowing","2.6.13.6.NA.NA.NA.4","10"
"instance of","2.6.13.6.NA.NA.NA.sub.4.1","10"
"borrower","2.6.13.6.NA.NA.NA.sub.4.1","10"
"demand for borrowed money","2.6.13.6.NA.NA.NA.sub.4.1","10"
"where things can be borrowed","2.6.13.6.NA.NA.NA.sub.4.1","10"
"Borrowed","2.6.13.6.NA.NA.NA.4","10"
"able to be","2.6.13.6.NA.NA.NA.sub.4.1","10"
"In borrowing manner","2.6.13.6.NA.NA.NA.4","10"
"Borrow","2.6.13.6.NA.NA.NA.4","10"
"Borrow","2.6.13.6.NA.NA.NA.4","10"
"ask as a loan","2.6.13.6.NA.NA.NA.sub.4.1","10"
"Supply","2.6.14.NA.NA.NA.NA.3","10"
"of something needed","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"of a person/thing with necessaries","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"of what is wanted for life","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"excessive supply","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"convenient supply of something","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"action of providing/supplying","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"instance of","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"action of stocking with anything","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"excessively","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"reduction of stock","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"renewal of supplies","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"discontinuance of supply","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"filling a deficiency","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"supplying the sorts which are deficient","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"providing beforehand","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"equipping/fitting out","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"afresh","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"instance of","2.6.14.NA.NA.NA.NA.sub.3.4","10"
"specific a shop","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"provider/supplier","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"female","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"official","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"department","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"one who renews supplies","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"one who fits out","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"specific a shop","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"for building trade","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"source of supply","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"specifically of immaterial things","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"of people","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"continuous","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"abundant","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"horn of plenty","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"but apparently meagre","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"inexhaustible","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"quality of being","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"common","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"means of supply","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"supply system using gravity","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"state/fact of being provided/supplied","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"afresh","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"state/fact of being equipped","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"well","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"not","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"that which is supplied","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"that which supplies a deficiency","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"one who","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"a supply","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"a fresh/additional supply","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"of people/animals","2.6.14.NA.NA.NA.NA.sub.3.4","10"
"a full supply","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"an all-night supply","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"supplies","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"renewed","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"necessary for an official establishment","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"money","2.6.14.NA.NA.NA.NA.sub.3.4","10"
"that with which anything is equipped","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"equipment/accoutrements","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"provision of means of support/livelihood","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"in winter","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"of dependents/adherents","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"instance/amount of","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"action of","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"one who","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"providing a service","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provision of public services","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"provision of public utilities","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"a public service","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"Supplying","2.6.14.NA.NA.NA.NA.3","10"
"continuously","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"filling a deficiency","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"supplied by gravity","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"that requires/serves as a refill","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"able to be refilled","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"yielding in abundance","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"unfailing/inexhaustible","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"not exhausted","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"that is provided","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"able to be","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"not","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"provided/supplied with something","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"specifically of a person/his attributes","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"able to be","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with men","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"well-provided/supplied","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with/in/for something","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"oversupplied with something","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with everything provided","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"not supplied","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with something suitable","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"not provided with fresh supply","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"stocked/stored with","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"well-stocked (with)","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"overstocked","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"not stocked","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"laden (with)","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"equipped/fitted out","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"well","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"badly","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"not","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"connected with/providing maintenance/support","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"providing immediate necessities of life","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"maintained/provided for by another","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"not provided for","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"provided with service(s)","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provided with public utilities","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"so as to replenish","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"inexhaustibly","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"Supply","2.6.14.NA.NA.NA.NA.3","10"
"oneself","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"lay in a stock/supply","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"renew supplies","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"supply want","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"supply a deficiency","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provide plentifully","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provide immediate necessities of life","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"be supplied with something","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"be supplied (as a commodity etc.)","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"Supply (something)","2.6.14.NA.NA.NA.NA.3","10"
"for oneself","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"afresh","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"continuously","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"excessively","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"stealthily","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"anything assumed beneficial","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"what is wanting","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provide/afford/yield","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"be capable of yielding","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"make provision of","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provide a public utility","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"provide beforehand","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"lay in a supply of","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"renew (a supply of)","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"provide/supply (a person/thing) with anything","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"afresh","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"by the addition of fresh material","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"with what is suitable","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with provisions/stores","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with resources","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with an assortment","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"(a thing) with an appendage","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with what is necessary/deficient","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"with men","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"fully/plentifully","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"abundantly","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"be abundantly provided with","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"excessively","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"equip/outfit","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"afresh","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"fully","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"improperly","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"a house/farm","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"a seaman for going ashore","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"a person for a journey","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"with money/pecuniary resources","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"take away equipment of","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"stock (a place etc.) with something","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"re-stock","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"stock fully","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"stock excessively","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"line (a way) with supplies of something","2.6.14.NA.NA.NA.NA.sub.3.3","10"
"make provision for","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"supply (needs/wants)","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"be sufficient provision for","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provide for the wants/needs of","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provide means of support for","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"keep ill-supplied","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"specific","2.6.14.NA.NA.NA.NA.sub.3.2","10"
"equip oneself","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"provide for one's own needs","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"plentiful/inexhaustible supply","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"having abundant supply of","2.6.14.NA.NA.NA.NA.sub.3.1","10"
"Storage","2.6.14.1.NA.NA.NA.4","10"
"ability to be stored","2.6.14.1.NA.NA.NA.sub.4.1","10"
"storing something valued","2.6.14.1.NA.NA.NA.sub.4.1","10"
"hoarding","2.6.14.1.NA.NA.NA.sub.4.1","10"
"holding material in stock","2.6.14.1.NA.NA.NA.sub.4.1","10"
"storing in bond","2.6.14.1.NA.NA.NA.sub.4.1","10"
"storing in specific place","2.6.14.1.NA.NA.NA.sub.4.1","10"
"again","2.6.14.1.NA.NA.NA.sub.4.2","10"
"storer","2.6.14.1.NA.NA.NA.sub.4.1","10"
"for some specific need","2.6.14.1.NA.NA.NA.sub.4.2","10"
"professional storer of goods","2.6.14.1.NA.NA.NA.sub.4.2","10"
"hoarder","2.6.14.1.NA.NA.NA.sub.4.2","10"
"that which is stored/a store","2.6.14.1.NA.NA.NA.sub.4.1","10"
"specifically of food/clothing/household goods","2.6.14.1.NA.NA.NA.sub.4.2","10"
"specifically of blood/milk","2.6.14.1.NA.NA.NA.sub.4.2","10"
"in excess of need","2.6.14.1.NA.NA.NA.sub.4.2","10"
"specific","2.6.14.1.NA.NA.NA.sub.4.3","10"
"of anything valuable","2.6.14.1.NA.NA.NA.sub.4.2","10"
"hidden away","2.6.14.1.NA.NA.NA.sub.4.2","10"
"which is/may be subject of inventory","2.6.14.1.NA.NA.NA.sub.4.2","10"
"quantity held in stock at one time","2.6.14.1.NA.NA.NA.sub.4.2","10"
"kept in reserve","2.6.14.1.NA.NA.NA.sub.4.2","10"
"that which is","2.6.14.1.NA.NA.NA.sub.4.3","10"
"in concealed form","2.6.14.1.NA.NA.NA.sub.4.3","10"
"personal stock of behaviour/words/jokes etc.","2.6.14.1.NA.NA.NA.sub.4.2","10"
"capacity for storage","2.6.14.1.NA.NA.NA.sub.4.1","10"
"in a warehouse","2.6.14.1.NA.NA.NA.sub.4.2","10"
"in tanks","2.6.14.1.NA.NA.NA.sub.4.2","10"
"place where anything is/may be stored","2.6.14.1.NA.NA.NA.sub.4.1","10"
"collectively","2.6.14.1.NA.NA.NA.sub.4.2","10"
"specifically of immaterial things","2.6.14.1.NA.NA.NA.sub.4.2","10"
"of valued things","2.6.14.1.NA.NA.NA.sub.4.2","10"
"of sweet things","2.6.14.1.NA.NA.NA.sub.4.2","10"
