"name","parent"
"ticket agency","3.13.3.5.2.2.3.sub.7.2"
"canopy above main entrance","3.13.3.5.2.2.3.sub.7.1"
"parts of ancient Greek/Roman theatre","3.13.3.5.2.2.3.sub.7.1"
"that can be fitted up","3.13.3.5.2.2.4.sub.7.1"
"store for","3.13.3.5.2.2.4.sub.7.1"
"scenery","3.13.3.5.2.2.4.sub.7.1"
"view presented by","3.13.3.5.2.2.4.sub.7.2"
"set","3.13.3.5.2.2.4.sub.7.2"
"types of","3.13.3.5.2.2.4.sub.7.3"
"pieces of","3.13.3.5.2.2.4.sub.7.2"
"fixing for","3.13.3.5.2.2.4.sub.7.3"
"cloth","3.13.3.5.2.2.4.sub.7.2"
"types of","3.13.3.5.2.2.4.sub.7.3"
"curtain","3.13.3.5.2.2.4.sub.7.1"
"machinery for effects","3.13.3.5.2.2.4.sub.7.1"
"for flying","3.13.3.5.2.2.4.sub.7.2"
"ancient Greek","3.13.3.5.2.2.4.sub.7.3"
"for thunder","3.13.3.5.2.2.4.sub.7.2"
"others","3.13.3.5.2.2.4.sub.7.2"
"stage lights","3.13.3.5.2.2.4.sub.7.1"
"support for","3.13.3.5.2.2.4.sub.7.2"
"screen","3.13.3.5.2.2.4.sub.7.2"
"house-lights","3.13.3.5.2.2.4.sub.7.1"
"props","3.13.3.5.2.2.4.sub.7.1"
"types of","3.13.3.5.2.2.4.sub.7.2"
"table for","3.13.3.5.2.2.4.sub.7.2"
"box/basket for","3.13.3.5.2.2.4.sub.7.2"
"costume","3.13.3.5.2.2.4.sub.7.1"
"suited to particular part","3.13.3.5.2.2.4.sub.7.2"
"associated with specific character","3.13.3.5.2.2.4.sub.7.2"
"ancient Greek/Roman","3.13.3.5.2.2.4.sub.7.2"
"types of","3.13.3.5.2.2.4.sub.7.3"
"make-up","3.13.3.5.2.2.4.sub.7.1"
"types of","3.13.3.5.2.2.4.sub.7.2"
"prompting equipment","3.13.3.5.2.2.4.sub.7.1"
"transmission device","3.13.3.5.2.2.4.sub.7.1"
"casting-couch","3.13.3.5.2.2.4.sub.7.1"
"call-sheet/board","3.13.3.5.2.2.4.sub.7.1"
"box-book/plan","3.13.3.5.2.2.4.sub.7.1"
"advertising bill","3.13.3.5.2.2.4.sub.7.1"
"types of","3.13.3.5.2.2.4.sub.7.2"
"line at bottom of","3.13.3.5.2.2.4.sub.7.2"
"announcement indicating house sold out","3.13.3.5.2.2.4.sub.7.1"
"ticket","3.13.3.5.2.2.4.sub.7.1"
"for free admission","3.13.3.5.2.2.4.sub.7.2"
"others","3.13.3.5.2.2.4.sub.7.2"
"pertaining to prices","3.13.3.5.2.2.4.sub.7.2"
"pertaining to scenery","3.13.3.5.2.2.4.sub.7.1"
"resembling scenery","3.13.3.5.2.2.4.sub.7.2"
"type of scenery","3.13.3.5.2.2.4.sub.7.2"
"ancient Greek costume","3.13.3.5.2.2.4.sub.7.1"
"type of make-up","3.13.3.5.2.2.4.sub.7.1"
"pertaining to ticket","3.13.3.5.2.2.4.sub.7.1"
"advertise by underline","3.13.3.5.2.2.4.sub.7.1"
"Theatre-going","3.13.3.5.2.3.NA.6"
"mania for","3.13.3.5.2.3.NA.sub.6.1"
"horror of","3.13.3.5.2.3.NA.sub.6.1"
"play-going","3.13.3.5.2.3.NA.sub.6.1"
"attendance at first night","3.13.3.5.2.3.NA.sub.6.1"
"Theatre-going","3.13.3.5.2.3.NA.6"
"play-going","3.13.3.5.2.3.NA.sub.6.1"
"previewing","3.13.3.5.2.3.NA.sub.6.1"
"Go to theatre","3.13.3.5.2.3.NA.6"
"visit backstage","3.13.3.5.2.3.NA.sub.6.1"
"see (a performance)","3.13.3.5.2.3.NA.sub.6.1"
"Theatre-goer","3.13.3.5.2.3.1.7"
"conservative","3.13.3.5.2.3.1.sub.7.1"
"first-nighter/previewer","3.13.3.5.2.3.1.sub.7.1"
"theatre-lover","3.13.3.5.2.3.1.sub.7.1"
"lover of drama","3.13.3.5.2.3.1.sub.7.2"
"playgoer","3.13.3.5.2.3.1.sub.7.1"
"attending every performance","3.13.3.5.2.3.1.sub.7.1"
"member of the general public","3.13.3.5.2.3.1.sub.7.1"
"theatre audience","3.13.3.5.2.3.1.sub.7.1"
"large/capacity","3.13.3.5.2.3.1.sub.7.2"
"one who has a seat","3.13.3.5.2.3.1.sub.7.2"
"occupants of specific seat/place","3.13.3.5.2.3.1.sub.7.2"
"collectively","3.13.3.5.2.3.1.sub.7.3"
"one who has no seat","3.13.3.5.2.3.1.sub.7.2"
"one who receives free pass","3.13.3.5.2.3.1.sub.7.2"
"collectively","3.13.3.5.2.3.1.sub.7.3"
"season-ticket holder","3.13.3.5.2.3.1.sub.7.2"
"gentleman frequenting theatre with amorous aims","3.13.3.5.2.3.1.sub.7.1"
"fond of spectacles","3.13.3.5.2.3.1.sub.7.1"
"theatre-loving","3.13.3.5.2.3.1.sub.7.1"
"loving drama","3.13.3.5.2.3.1.sub.7.2"
"not","3.13.3.5.2.3.1.sub.7.3"
"filled with free passes","3.13.3.5.2.3.1.sub.7.1"
"fill with free passes","3.13.3.5.2.3.1.sub.7.1"
"attract capacity audience","3.13.3.5.2.3.1.sub.7.1"
"Drama","3.13.3.5.3.NA.NA.5"
"purification of emotions by","3.13.3.5.3.NA.NA.sub.5.1"
"tragedy","3.13.3.5.3.NA.NA.sub.5.1"
"ancient Greek/Roman","3.13.3.5.3.NA.NA.sub.5.2"
"tragic style","3.13.3.5.3.NA.NA.sub.5.2"
"mock tragedy","3.13.3.5.3.NA.NA.sub.5.2"
"comedy","3.13.3.5.3.NA.NA.sub.5.1"
"ancient Greek/Roman","3.13.3.5.3.NA.NA.sub.5.2"
"specific","3.13.3.5.3.NA.NA.sub.5.2"
"melodrama","3.13.3.5.3.NA.NA.sub.5.1"
"melodramatic style","3.13.3.5.3.NA.NA.sub.5.2"
"melodramatic incidents","3.13.3.5.3.NA.NA.sub.5.2"
"opera as branch of drama","3.13.3.5.3.NA.NA.sub.5.1"
"other types/branches","3.13.3.5.3.NA.NA.sub.5.1"
"Japanese","3.13.3.5.3.NA.NA.sub.5.1"
"as presentation of human life","3.13.3.5.3.NA.NA.sub.5.1"
"dramatic performance","3.13.3.5.3.NA.NA.sub.5.1"
"by amateurs","3.13.3.5.3.NA.NA.sub.5.2"
"in private","3.13.3.5.3.NA.NA.sub.5.2"
"revival","3.13.3.5.3.NA.NA.sub.5.2"
"work at","3.13.3.5.3.NA.NA.sub.5.2"
"technique","3.13.3.5.3.NA.NA.sub.5.2"
"regular succession from stock of plays","3.13.3.5.3.NA.NA.sub.5.2"
"series of performances","3.13.3.5.3.NA.NA.sub.5.2"
"time/occasion of performance","3.13.3.5.3.NA.NA.sub.5.2"
"dramatization","3.13.3.5.3.NA.NA.sub.5.1"
"principles of","3.13.3.5.3.NA.NA.sub.5.2"
"Drama","3.13.3.5.3.NA.NA.5"
"tragedy","3.13.3.5.3.NA.NA.sub.5.1"
"and history","3.13.3.5.3.NA.NA.sub.5.2"
"and comedy","3.13.3.5.3.NA.NA.sub.5.2"
"comedy","3.13.3.5.3.NA.NA.sub.5.1"
"farce","3.13.3.5.3.NA.NA.sub.5.2"
"melodrama","3.13.3.5.3.NA.NA.sub.5.1"
"other types","3.13.3.5.3.NA.NA.sub.5.1"
"Japanese","3.13.3.5.3.NA.NA.sub.5.1"
"repertory","3.13.3.5.3.NA.NA.sub.5.1"
"Drama","3.13.3.5.3.NA.NA.5"
"not","3.13.3.5.3.NA.NA.sub.5.1"
"tragedy","3.13.3.5.3.NA.NA.sub.5.1"
"and comedy","3.13.3.5.3.NA.NA.sub.5.2"
"comedy","3.13.3.5.3.NA.NA.sub.5.1"
"be performed","3.13.3.5.3.NA.NA.sub.5.1"
"admit of dramatization","3.13.3.5.3.NA.NA.sub.5.1"
"dramatize","3.13.3.5.3.NA.NA.sub.5.1"
"tragedy","3.13.3.5.3.NA.NA.sub.5.2"
"melodrama","3.13.3.5.3.NA.NA.sub.5.2"
"A play","3.13.3.5.3.1.NA.6"
"collectively","3.13.3.5.3.1.NA.sub.6.1"
"as literary composition","3.13.3.5.3.1.NA.sub.6.1"
"a tragedy","3.13.3.5.3.1.NA.sub.6.1"
"a tragi-comedy","3.13.3.5.3.1.NA.sub.6.1"
"a comedy","3.13.3.5.3.1.NA.sub.6.1"
"a farce","3.13.3.5.3.1.NA.sub.6.2"
"other types of comedy","3.13.3.5.3.1.NA.sub.6.2"
"a melodrama","3.13.3.5.3.1.NA.sub.6.1"
"mystery-/miracle play","3.13.3.5.3.1.NA.sub.6.1"
"type of","3.13.3.5.3.1.NA.sub.6.2"
"morality play","3.13.3.5.3.1.NA.sub.6.1"
"other types of play","3.13.3.5.3.1.NA.sub.6.1"
"Japanese","3.13.3.5.3.1.NA.sub.6.1"
"Indian","3.13.3.5.3.1.NA.sub.6.1"
"series of dramas","3.13.3.5.3.1.NA.sub.6.1"
"ancient Greek","3.13.3.5.3.1.NA.sub.6.2"
"specific play","3.13.3.5.3.1.NA.sub.6.1"
"repertoire","3.13.3.5.3.1.NA.sub.6.1"
"act of a play","3.13.3.5.3.1.NA.sub.6.1"
"scene","3.13.3.5.3.1.NA.sub.6.1"
"scene/act of mystery play","3.13.3.5.3.1.NA.sub.6.2"
"type of scene/act","3.13.3.5.3.1.NA.sub.6.2"
"situation in a play","3.13.3.5.3.1.NA.sub.6.1"
"beginning of play","3.13.3.5.3.1.NA.sub.6.1"
"end of play","3.13.3.5.3.1.NA.sub.6.1"
"prelude/prologue","3.13.3.5.3.1.NA.sub.6.1"
"epilogue","3.13.3.5.3.1.NA.sub.6.1"
"interlude","3.13.3.5.3.1.NA.sub.6.1"
"in mystery/morality play","3.13.3.5.3.1.NA.sub.6.2"
"in Japanese drama","3.13.3.5.3.1.NA.sub.6.2"
"play within a play","3.13.3.5.3.1.NA.sub.6.1"
"performance before/after play","3.13.3.5.3.1.NA.sub.6.1"
"in Roman drama","3.13.3.5.3.1.NA.sub.6.2"
"musical interlude between acts of play","3.13.3.5.3.1.NA.sub.6.1"
"other parts of play","3.13.3.5.3.1.NA.sub.6.1"
"parts of ancient Greek play","3.13.3.5.3.1.NA.sub.6.1"
"plot","3.13.3.5.3.1.NA.sub.6.1"
"parts of plot","3.13.3.5.3.1.NA.sub.6.2"
"words spoken by actors","3.13.3.5.3.1.NA.sub.6.1"
"specific portion of","3.13.3.5.3.1.NA.sub.6.2"
"specific group of","3.13.3.5.3.1.NA.sub.6.2"
"types of","3.13.3.5.3.1.NA.sub.6.2"
"word spoken by prompter","3.13.3.5.3.1.NA.sub.6.1"
"action as distinct from dialogue","3.13.3.5.3.1.NA.sub.6.1"
"types of","3.13.3.5.3.1.NA.sub.6.2"
"setting/locality of play","3.13.3.5.3.1.NA.sub.6.1"
"that which sets scene","3.13.3.5.3.1.NA.sub.6.2"
"rate of progression/speed of action, etc.","3.13.3.5.3.1.NA.sub.6.1"
"qualities of play","3.13.3.5.3.1.NA.sub.6.1"
"types of play","3.13.3.5.3.1.NA.sub.6.1"
"having no epilogue","3.13.3.5.3.1.NA.sub.6.2"
"series of ancient Greek dramas","3.13.3.5.3.1.NA.sub.6.1"
"part of ancient Greek drama","3.13.3.5.3.1.NA.sub.6.2"
"relating to","3.13.3.5.3.1.NA.sub.6.3"
"interlude","3.13.3.5.3.1.NA.sub.6.1"
"qualities of play","3.13.3.5.3.1.NA.sub.6.1"
"quality of words spoken by actor","3.13.3.5.3.1.NA.sub.6.1"
"be susceptible of performance","3.13.3.5.3.1.NA.sub.6.1"
"appeal to audience","3.13.3.5.3.1.NA.sub.6.1"
"serve as epilogue","3.13.3.5.3.1.NA.sub.6.1"
"provided with motive/rendered credible","3.13.3.5.3.1.NA.sub.6.1"
"appeal to audience","3.13.3.5.3.1.NA.sub.6.1"
"introduce/furnish with prologue","3.13.3.5.3.1.NA.sub.6.1"
"Playwriting","3.13.3.5.3.2.NA.6"
"specific aspect of","3.13.3.5.3.2.NA.sub.6.1"
"playwright","3.13.3.5.3.2.NA.sub.6.1"
"employed by a theatre","3.13.3.5.3.2.NA.sub.6.2"
"for hire","3.13.3.5.3.2.NA.sub.6.2"
"of specific types of play","3.13.3.5.3.2.NA.sub.6.2"
"in specific manner","3.13.3.5.3.2.NA.sub.6.2"
"study of specific writer","3.13.3.5.3.2.NA.sub.6.2"
"authority on specific writer","3.13.3.5.3.2.NA.sub.6.2"
"worship of specific writer","3.13.3.5.3.2.NA.sub.6.2"
"commercialization of specific writer","3.13.3.5.3.2.NA.sub.6.2"
"imitation of specific writer","3.13.3.5.3.2.NA.sub.6.2"
"admirer/imitator of specific writer","3.13.3.5.3.2.NA.sub.6.3"
"principles/style of specific writer","3.13.3.5.3.2.NA.sub.6.2"
"sayings of specific writer","3.13.3.5.3.2.NA.sub.6.2"
"anecdotes/objects relating to specific writer","3.13.3.5.3.2.NA.sub.6.2"
"believer in Shakespeare's authorship","3.13.3.5.3.2.NA.sub.6.2"
"not","3.13.3.5.3.2.NA.sub.6.3"
"theory","3.13.3.5.3.2.NA.sub.6.4"
"play-reader/broker","3.13.3.5.3.2.NA.sub.6.1"
"improver of other people's plays","3.13.3.5.3.2.NA.sub.6.1"
"specific playwright","3.13.3.5.3.2.NA.sub.6.1"
"after specific playwright","3.13.3.5.3.2.NA.sub.6.2"
"pertaining to specific theory","3.13.3.5.3.2.NA.sub.6.1"
"specific playwright","3.13.3.5.3.2.NA.sub.6.1"
"Write dramas","3.13.3.5.3.2.NA.6"
"Write as play","3.13.3.5.3.2.NA.6"
"outline scenes of","3.13.3.5.3.2.NA.sub.6.1"
"collectively","3.13.3.5.3.3.NA.sub.6.1"
"book of plays","3.13.3.5.3.3.NA.sub.6.1"
"script","3.13.3.5.3.3.NA.sub.6.1"
"part of","3.13.3.5.3.3.NA.sub.6.2"
"caption projected onto screen","3.13.3.5.3.3.NA.sub.6.3"
"name/description of speaker","3.13.3.5.3.3.NA.sub.6.2"
"stage direction","3.13.3.5.3.3.NA.sub.6.2"
"outline of scenes","3.13.3.5.3.3.NA.sub.6.1"
"acting copy","3.13.3.5.3.3.NA.sub.6.1"
"prompter's copy","3.13.3.5.3.3.NA.sub.6.1"
"not written in the form of drama","3.13.3.5.3.3.NA.sub.6.1"
"stage directions","3.13.3.5.3.3.NA.sub.6.1"
"stage directions","3.13.3.5.3.3.NA.sub.6.1"
"Part/character","3.13.3.5.3.4.NA.6"
"collectively","3.13.3.5.3.4.NA.sub.6.1"
"principal character","3.13.3.5.3.4.NA.sub.6.1"
"types of part/character","3.13.3.5.3.4.NA.sub.6.1"
"in Chinese drama","3.13.3.5.3.4.NA.sub.6.2"
"character in play by specific author","3.13.3.5.3.4.NA.sub.6.1"
"specific character","3.13.3.5.3.4.NA.sub.6.1"
"usual type of part for actor","3.13.3.5.3.4.NA.sub.6.1"
"quality of character in play","3.13.3.5.3.4.NA.sub.6.1"
"capable of being played (of part)","3.13.3.5.3.4.NA.sub.6.1"
"types of part/character","3.13.3.5.3.4.NA.sub.6.1"
"Acting","3.13.3.5.3.5.NA.6"
"of a character","3.13.3.5.3.5.NA.sub.6.1"
"first","3.13.3.5.3.5.NA.sub.6.2"
"over-acting","3.13.3.5.3.5.NA.sub.6.1"
"instance of","3.13.3.5.3.5.NA.sub.6.2"
"under-acting","3.13.3.5.3.5.NA.sub.6.1"
"instance of","3.13.3.5.3.5.NA.sub.6.2"
"acting of farces","3.13.3.5.3.5.NA.sub.6.1"
"acting of specific types of part","3.13.3.5.3.5.NA.sub.6.1"
"other types of acting","3.13.3.5.3.5.NA.sub.6.1"
"specific technique","3.13.3.5.3.5.NA.sub.6.1"
"piece of technique to underline moment","3.13.3.5.3.5.NA.sub.6.1"
"placing other actor at disadvantage","3.13.3.5.3.5.NA.sub.6.1"
"entrance on stage","3.13.3.5.3.5.NA.sub.6.1"
"exit from stage","3.13.3.5.3.5.NA.sub.6.1"
"stage-whisper","3.13.3.5.3.5.NA.sub.6.1"
"mumbling to represent crowd","3.13.3.5.3.5.NA.sub.6.1"
"learning words","3.13.3.5.3.5.NA.sub.6.1"
"forgetting words","3.13.3.5.3.5.NA.sub.6.1"
"read-through","3.13.3.5.3.5.NA.sub.6.1"
"facial movement","3.13.3.5.3.5.NA.sub.6.1"
"assumed appearance","3.13.3.5.3.5.NA.sub.6.1"
"effect on spectators","3.13.3.5.3.5.NA.sub.6.1"
"Pertaining to acting","3.13.3.5.3.5.NA.6"
"acting","3.13.3.5.3.5.NA.sub.6.1"
"acted","3.13.3.5.3.5.NA.sub.6.1"
"well","3.13.3.5.3.5.NA.sub.6.2"
"well kept up","3.13.3.5.3.5.NA.sub.6.2"
"previously","3.13.3.5.3.5.NA.sub.6.2"
"having too difficult a part/too many parts","3.13.3.5.3.5.NA.sub.6.2"
"over-acting","3.13.3.5.3.5.NA.sub.6.1"
"over-acted","3.13.3.5.3.5.NA.sub.6.2"
"under-acted","3.13.3.5.3.5.NA.sub.6.1"
"other types of acting","3.13.3.5.3.5.NA.sub.6.1"
"specific technique","3.13.3.5.3.5.NA.sub.6.1"
"upstaging","3.13.3.5.3.5.NA.sub.6.1"
"Acting","3.13.3.5.3.5.NA.6"
"in the character of","3.13.3.5.3.5.NA.sub.6.1"
"over-acting","3.13.3.5.3.5.NA.sub.6.1"
"Act","3.13.3.5.3.5.NA.6"
"as curtain rises","3.13.3.5.3.5.NA.sub.6.1"
"in specific manner","3.13.3.5.3.5.NA.sub.6.1"
"types of part","3.13.3.5.3.5.NA.sub.6.1"
"specific part","3.13.3.5.3.5.NA.sub.6.1"
"deliver prologue/epilogue","3.13.3.5.3.5.NA.sub.6.1"
"amplify part","3.13.3.5.3.5.NA.sub.6.1"
"supply cues to another actor","3.13.3.5.3.5.NA.sub.6.1"
"mumble to represent crowd","3.13.3.5.3.5.NA.sub.6.1"
"double a part","3.13.3.5.3.5.NA.sub.6.1"
"know one's part","3.13.3.5.3.5.NA.sub.6.1"
"blunder one's part","3.13.3.5.3.5.NA.sub.6.1"
"be quick/slow at learning","3.13.3.5.3.5.NA.sub.6.1"
"Act","3.13.3.5.3.5.NA.6"
"a drama","3.13.3.5.3.5.NA.sub.6.1"
"a tragedy","3.13.3.5.3.5.NA.sub.6.2"
"a part/character","3.13.3.5.3.5.NA.sub.6.1"
"as first performer of","3.13.3.5.3.5.NA.sub.6.2"
"repeatedly","3.13.3.5.3.5.NA.sub.6.2"
"an abstraction","3.13.3.5.3.5.NA.sub.6.1"
"act in specific manner","3.13.3.5.3.5.NA.sub.6.1"
"act beforehand","3.13.3.5.3.5.NA.sub.6.1"
"act better than","3.13.3.5.3.5.NA.sub.6.1"
"put other actor at disadvantage","3.13.3.5.3.5.NA.sub.6.1"
"have as one's leading man/lady","3.13.3.5.3.5.NA.sub.6.1"
"support/assist another actor","3.13.3.5.3.5.NA.sub.6.1"
"take part of at rehearsal","3.13.3.5.3.5.NA.sub.6.1"
"amplify part","3.13.3.5.3.5.NA.sub.6.1"
"throw away (lines)","3.13.3.5.3.5.NA.sub.6.1"
"mumble to represent crowd","3.13.3.5.3.5.NA.sub.6.1"
"speak epilogue of","3.13.3.5.3.5.NA.sub.6.1"
"learn (a part)","3.13.3.5.3.5.NA.sub.6.1"
"audition/rehearse for (a part)","3.13.3.5.3.5.NA.sub.6.1"
"Actor","3.13.3.5.3.6.NA.6"
"condition/position of","3.13.3.5.3.6.NA.sub.6.1"
"collectively","3.13.3.5.3.6.NA.sub.6.1"
"actress","3.13.3.5.3.6.NA.sub.6.1"
"types of","3.13.3.5.3.6.NA.sub.6.2"
"company of actors","3.13.3.5.3.6.NA.sub.6.1"
"types of company","3.13.3.5.3.6.NA.sub.6.2"
"under patronage","3.13.3.5.3.6.NA.sub.6.3"
"specific company","3.13.3.5.3.6.NA.sub.6.2"
"member of specific company","3.13.3.5.3.6.NA.sub.6.3"
"sharer in company","3.13.3.5.3.6.NA.sub.6.2"
"specific dramatic society","3.13.3.5.3.6.NA.sub.6.1"
"cast of a play","3.13.3.5.3.6.NA.sub.6.1"
"amateur actor","3.13.3.5.3.6.NA.sub.6.1"
"professional actor","3.13.3.5.3.6.NA.sub.6.1"
"actor in specific type of play","3.13.3.5.3.6.NA.sub.6.1"
"in mystery/miracle plays","3.13.3.5.3.6.NA.sub.6.2"
"chorus in ancient Greek drama","3.13.3.5.3.6.NA.sub.6.1"
"member of","3.13.3.5.3.6.NA.sub.6.2"
"leader of","3.13.3.5.3.6.NA.sub.6.2"
"actor playing specific type of part","3.13.3.5.3.6.NA.sub.6.1"
"with little or nothing to say","3.13.3.5.3.6.NA.sub.6.2"
"creator of rÌ«le","3.13.3.5.3.6.NA.sub.6.2"
"actor playing two parts","3.13.3.5.3.6.NA.sub.6.2"
"playing any part","3.13.3.5.3.6.NA.sub.6.2"
"leading actor","3.13.3.5.3.6.NA.sub.6.2"
"supporting actor","3.13.3.5.3.6.NA.sub.6.2"
"collectively","3.13.3.5.3.6.NA.sub.6.3"
"miscast actor","3.13.3.5.3.6.NA.sub.6.2"
"actors playing a crowd","3.13.3.5.3.6.NA.sub.6.2"
"actor by manner of performance","3.13.3.5.3.6.NA.sub.6.1"
"attractive actor","3.13.3.5.3.6.NA.sub.6.1"
"low-class actor","3.13.3.5.3.6.NA.sub.6.1"
"condition/behaviour of","3.13.3.5.3.6.NA.sub.6.2"
"strolling player","3.13.3.5.3.6.NA.sub.6.1"
"boy-actor","3.13.3.5.3.6.NA.sub.6.1"
"actor quick to learn part","3.13.3.5.3.6.NA.sub.6.1"
"unemployed actor","3.13.3.5.3.6.NA.sub.6.1"
"qualities of actor","3.13.3.5.3.6.NA.sub.6.1"
"Like/befitting an actor","3.13.3.5.3.6.NA.6"
"like/pertaining to actor","3.13.3.5.3.6.NA.sub.6.1"
"like/pertaining to actress","3.13.3.5.3.6.NA.sub.6.1"
"specific","3.13.3.5.3.6.NA.sub.6.2"
"ancient Greek chorus","3.13.3.5.3.6.NA.sub.6.1"
"leader of","3.13.3.5.3.6.NA.sub.6.2"
"playing (type of) part","3.13.3.5.3.6.NA.sub.6.1"
"cast/type-cast/miscast","3.13.3.5.3.6.NA.sub.6.1"
"type of actor by performance","3.13.3.5.3.6.NA.sub.6.1"
"knowing part","3.13.3.5.3.6.NA.sub.6.1"
"apt to forget part","3.13.3.5.3.6.NA.sub.6.1"
"unemployed","3.13.3.5.3.6.NA.sub.6.1"
"in manner of chorus","3.13.3.5.3.6.NA.sub.6.1"
"Mime","3.13.3.5.3.7.NA.6"
"a mime","3.13.3.5.3.7.NA.sub.6.1"
"actor in mime","3.13.3.5.3.7.NA.sub.6.1"
"miming by making faces","3.13.3.5.3.7.NA.sub.6.1"
"verses for accompanying dialogue","3.13.3.5.3.7.NA.sub.6.1"
"Mime","3.13.3.5.3.7.NA.6"
"Mime","3.13.3.5.3.7.NA.6"
"Mime","3.13.3.5.3.7.NA.6"
"Mumming","3.13.3.5.3.7.1.7"
"a mumming","3.13.3.5.3.7.1.sub.7.1"
"type of","3.13.3.5.3.7.1.sub.7.1"
"mummer","3.13.3.5.3.7.1.sub.7.1"
"types of","3.13.3.5.3.7.1.sub.7.2"
"accessories","3.13.3.5.3.7.1.sub.7.1"
"Mumming","3.13.3.5.3.7.1.7"
"type of","3.13.3.5.3.7.1.sub.7.1"
"Mum","3.13.3.5.3.7.1.7"
"Masque","3.13.3.5.3.7.2.7"
"specific composition for","3.13.3.5.3.7.2.sub.7.1"
"antimasque","3.13.3.5.3.7.2.sub.7.1"
"masquer","3.13.3.5.3.7.2.sub.7.1"
"antimasquer","3.13.3.5.3.7.2.sub.7.2"
"set of masquers","3.13.3.5.3.7.2.sub.7.2"
"participation in","3.13.3.5.3.7.2.sub.7.1"
"used in/intended for","3.13.3.5.3.7.2.sub.7.1"
"Masque","3.13.3.5.3.7.2.7"
"Masque","3.13.3.5.3.7.2.7"
"Tableau","3.13.3.5.3.7.3.7"
"collectively","3.13.3.5.3.7.3.sub.7.1"
"types of","3.13.3.5.3.7.3.sub.7.1"
"person in charge of","3.13.3.5.3.7.3.sub.7.1"
"Put in tableau","3.13.3.5.3.7.3.7"
"Pantomime","3.13.3.5.3.8.NA.6"
"part of","3.13.3.5.3.8.NA.sub.6.1"
"performer in","3.13.3.5.3.8.NA.sub.6.1"
"rÌ«le/character","3.13.3.5.3.8.NA.sub.6.1"
"performance of","3.13.3.5.3.8.NA.sub.6.2"
"accessory","3.13.3.5.3.8.NA.sub.6.2"
"Pantomime","3.13.3.5.3.8.NA.6"
"like pantomime","3.13.3.5.3.8.NA.sub.6.1"
"rÌ«le/character","3.13.3.5.3.8.NA.sub.6.1"
"play rÌ«le/character","3.13.3.5.3.8.NA.sub.6.1"
"Puppetry","3.13.3.5.3.9.NA.6"
"shadow puppetry","3.13.3.5.3.9.NA.sub.6.1"
"Javanese","3.13.3.5.3.9.NA.sub.6.2"
"Japanese","3.13.3.5.3.9.NA.sub.6.1"
"recitation/music of","3.13.3.5.3.9.NA.sub.6.2"
"puppet-show","3.13.3.5.3.9.NA.sub.6.1"
"types of","3.13.3.5.3.9.NA.sub.6.2"
"character","3.13.3.5.3.9.NA.sub.6.1"
"puppeteer","3.13.3.5.3.9.NA.sub.6.1"
"Indonesian/Malaysian","3.13.3.5.3.9.NA.sub.6.2"
"puppet","3.13.3.5.3.9.NA.sub.6.1"
"specific","3.13.3.5.3.9.NA.sub.6.2"
"strings/wires of","3.13.3.5.3.9.NA.sub.6.2"
"puppet-theatre","3.13.3.5.3.9.NA.sub.6.1"
"accessories","3.13.3.5.3.9.NA.sub.6.1"
"puppet-show","3.13.3.5.3.9.NA.sub.6.1"
"pertaining to puppet","3.13.3.5.3.9.NA.sub.6.1"
"Variety, etc.","3.13.3.5.4.NA.NA.5"
"revue","3.13.3.5.4.NA.NA.sub.5.1"
"writer of","3.13.3.5.4.NA.NA.sub.5.1"
"song and dance","3.13.3.5.4.NA.NA.sub.5.1"
"item in","3.13.3.5.4.NA.NA.sub.5.2"
"leg-show","3.13.3.5.4.NA.NA.sub.5.1"
"striptease","3.13.3.5.4.NA.NA.sub.5.1"
"cabaret","3.13.3.5.4.NA.NA.sub.5.1"
"item in","3.13.3.5.4.NA.NA.sub.5.2"
"impersonation","3.13.3.5.4.NA.NA.sub.5.1"
"performance of negro minstrels","3.13.3.5.4.NA.NA.sub.5.1"
"part of","3.13.3.5.4.NA.NA.sub.5.2"
"item in","3.13.3.5.4.NA.NA.sub.5.2"
"duties of compÌ¬re","3.13.3.5.4.NA.NA.sub.5.1"
"Variety","3.13.3.5.4.NA.NA.5"
"striptease","3.13.3.5.4.NA.NA.sub.5.1"
"cabaret","3.13.3.5.4.NA.NA.sub.5.1"
"striptease","3.13.3.5.4.NA.NA.sub.5.1"
"perform negro minstrel act","3.13.3.5.4.NA.NA.sub.5.1"
"compÌ¬re","3.13.3.5.4.NA.NA.sub.5.1"
"compÌ¬re","3.13.3.5.4.NA.NA.sub.5.1"
"Performers in variety, etc.","3.13.3.5.4.1.NA.6"
"compÌ¬re","3.13.3.5.4.1.NA.sub.6.1"
"chorus-girl","3.13.3.5.4.1.NA.sub.6.1"
"row of","3.13.3.5.4.1.NA.sub.6.2"
"striptease artist","3.13.3.5.4.1.NA.sub.6.1"
"impersonator","3.13.3.5.4.1.NA.sub.6.1"
"negro-minstrel","3.13.3.5.4.1.NA.sub.6.1"
"performing specific part","3.13.3.5.4.1.NA.sub.6.2"
"ship's concert party","3.13.3.5.4.1.NA.sub.6.1"
"soubrette","3.13.3.5.4.1.NA.sub.6.1"
"female monologuist","3.13.3.5.4.1.NA.sub.6.1"
"others","3.13.3.5.4.1.NA.sub.6.1"
"chorus-girl","3.13.3.5.4.1.NA.sub.6.1"
"Other dramatic/variety performances","3.13.3.5.5.NA.NA.5"
